Date,Close,Volume,Open,High,Low,Range,prev_day_close,vix_open,vix_close,vix_range
2017-10-06,147.66,23546200,146.97,147.66,146.96,0.47518837824994137,147.49,9.23,9.65,11.971104231166153
2017-10-05,147.46,31396150,146.54,147.54,146.4063,0.7713653820442746,147.66,9.48,9.19,5.226666666666651
2017-10-04,146.03,26371020,145.6,146.34,145.47,0.5962784003289843,147.46,9.53,9.63,3.606388459556944
2017-10-03,145.89,19681750,145.74,146.06,145.45,0.41851051421907565,146.03,9.3,9.51,4.72440944881889
2017-10-02,145.58,27267910,145.67,146.17,144.93,0.8519409137753216,145.89,9.59,9.45,6.9036579082946945
2017-09-29,145.45,42873480,144.7,145.555,144.32,0.8520914187149727,145.58,9.59,9.51,4.898384575299643
2017-09-28,144.41,24109360,144.14,144.5566,143.78,0.5386759780062622,145.45,9.74,9.55,5.894308943089432
2017-09-27,144.46,33030730,143.93,145.0,143.57,0.9910940153169123,144.41,9.9,9.87,7.880299251870316
2017-09-26,143.17,29613760,143.51,143.8,142.67,0.7889133242573559,144.46,10.42,10.17,7.177497575169742
2017-09-25,142.8,54891540,143.75,143.8299,142.1,1.2100168607760258,143.17,10.08,10.21,13.523809523809541
2017-09-22,144.32,21689480,144.0,144.53,143.855,0.4681242089567844,142.8,9.9,9.59,7.106598984771567
2017-09-21,144.46,28850010,145.25,145.26,143.95,0.9059161163168649,144.32,9.74,9.67,6.784810126582295
2017-09-20,145.35,34188180,145.75,145.91,144.23,1.1580616254222147,144.46,10.04,9.78,9.83284169124877
2017-09-19,145.8,20813840,145.81,146.01,145.31,0.48057119318961183,145.35,10.16,10.18,4.4665012406948
2017-09-18,145.55,24727170,145.88,146.37,145.11,0.8645533141210311,145.8,10.18,10.15,5.320197044334967
2017-09-15,146.06,46274930,145.56,146.59,145.29,0.8907770316568531,145.55,10.51,10.17,7.135969141755064
2017-09-14,145.56,33929330,145.85,146.2869,145.47,0.5599867560972879,146.06,10.57,10.44,7.129455909943713
2017-09-13,146.42,28388000,145.95,146.44,145.73,0.486018413937097,145.56,10.72,10.5,5.002359603586592
2017-09-12,146.22,30237420,146.25,146.41,145.53,0.6028636021100195,146.42,10.66,10.58,6.214689265536725
2017-09-11,145.87,26792930,145.3,146.12,145.3,0.5627616498524419,146.22,11.38,10.73,8.036529680365305
2017-09-08,144.21,27877560,145.28,145.35,144.06,0.8914688504198142,145.87,11.87,12.12,6.219312602291324
2017-09-07,145.47,22679890,145.4,145.84,144.94,0.6190246922071709,144.21,11.93,11.55,6.412997007268063
2017-09-06,145.13,30197860,145.06,145.46,144.08,0.9532361677143022,145.47,12.27,11.63,10.359231411862993
2017-09-05,144.69,45429410,145.55,145.88,143.6,1.5752383584358167,145.13,11.75,12.23,20.80879466038477
2017-09-01,146.0,22278400,146.36,146.585,145.61,0.667362548982696,144.69,10.33,10.13,4.296875000000012
2017-08-31,146.2,38027040,145.03,146.21,144.98,0.844809231086245,146.0,11.07,10.59,8.163265306122454
2017-08-30,144.65,33584320,143.11,144.89,143.0,1.3130014936260284,146.2,11.4,11.22,8.892763731473405
2017-08-29,142.97,24434770,141.18,143.21,141.06,1.512646427691987,144.65,13.33,11.7,22.15336948102246
2017-08-28,142.41,14859030,142.41,142.74,141.9501,0.5549191910783108,142.97,12.09,11.32,7.540702656383883
2017-08-25,141.97,26329300,142.8,143.18,141.78,0.9825940482874829,142.41,12.2,11.28,11.464968152866241
2017-08-24,142.27,38141230,143.03,143.17,141.47,1.1944912872400146,141.97,12.06,12.23,10.500410172272348
2017-08-23,142.69,25590600,142.5,143.01,142.38,0.44150110375275625,142.27,11.51,12.25,10.008340283569634
2017-08-22,143.2,36219410,141.8,143.35,141.76,1.1153589842516947,142.69,12.6,11.35,13.091807328118566
2017-08-21,141.05,37126930,141.23,141.53,140.18,0.9584324305136446,143.2,14.59,13.19,12.010068320747932
2017-08-18,141.23,60682920,141.43,142.2,140.65,1.0959872724058568,141.05,15.38,14.26,18.528610354223428
2017-08-17,141.33,70171970,143.73,143.94,141.33,1.8298454096119365,141.23,11.81,15.55,30.97766385939217
2017-08-16,144.28,31912840,144.37,144.96,143.8007,0.8029486006925469,141.33,11.59,11.74,10.84489281210592
2017-08-15,144.03,25433980,144.22,144.30200000000002,143.64,0.45981482381870964,144.28,11.78,12.04,7.724601175482787
2017-08-14,143.93,34097350,143.23,144.15,143.19,0.6681979536437724,144.03,14.05,12.33,15.243201838376102
2017-08-11,142.1,45848380,141.24,142.41,140.9,1.0659701387172997,143.93,16.17,15.51,17.49528005034614
2017-08-10,141.03,63167440,143.33,143.4,140.89,1.7658025255900802,142.1,11.57,16.04,33.24918860439957
2017-08-09,144.12,36113230,143.14,144.19,142.795,0.972176246145276,141.03,11.49,11.11,12.805391743892175
2017-08-08,144.31,30631840,144.27,145.47,143.9,1.0851159415281426,144.12,10.04,10.96,19.011406844106464
2017-08-07,144.56,17899100,143.89,144.56,143.71,0.589724910674017,144.31,10.19,9.93,5.577689243027894
2017-08-04,143.65,29466030,143.65,143.97,143.06,0.6340800613176301,144.56,10.48,10.03,8.12685827552032
2017-08-03,143.39,27077870,144.17,144.17,143.13,0.7239819004524832,143.65,10.47,10.44,6.8292682926829205
2017-08-02,143.95,41736950,144.45,144.52,142.61,1.3304078292062804,143.39,10.08,10.28,9.801067442988838
2017-08-01,143.56,19931380,143.7,143.76,143.12,0.44617958728387225,143.95,10.19,10.09,5.9483178937103975
2017-07-31,143.23,33342260,144.22,144.43,142.92,1.0509831216286891,143.56,10.53,10.26,5.790223065970569
2017-07-28,143.84,38008010,143.14,144.0752,142.87,0.8400210214354452,143.23,10.62,10.29,9.647495361781083
2017-07-27,143.96,80375400,145.86,145.96,142.3,2.5393741760910267,143.84,9.33,10.11,22.65246853823814
2017-07-26,144.87,18523260,144.74,144.95,144.53,0.29017548708027324,143.96,9.25,9.6,8.864864864864867
2017-07-25,144.4,28089860,144.29,144.74,144.01,0.5056277056277182,144.87,9.4,9.43,5.172413793103453
2017-07-24,144.77,26661710,144.07,144.87,143.92,0.6579175179196074,144.4,9.94,9.43,7.384295371814881
2017-07-21,144.11,39683180,143.62,144.11,143.35,0.5287692200654137,144.77,9.52,9.36,7.05394190871369
2017-07-20,144.17,35937250,144.31,144.44,143.52,0.6389776357827388,144.11,9.66,9.58,7.886754297269963
2017-07-19,143.98,33742460,143.53,144.19,143.5,0.4796829921095608,144.17,9.69,9.79,3.688524590163929
2017-07-18,143.14,25662700,142.06,143.17,141.64,1.0744004775113245,143.98,9.86,9.89,6.896551724137927
2017-07-17,142.19,25313070,142.25,142.69,141.92,0.5410913179438602,143.14,9.77,9.82,3.242147922998971
2017-07-14,142.12,34533680,141.57,142.3,141.19,0.783096405516959,142.19,10.09,9.51,6.517311608961308
2017-07-13,141.01,31003660,140.85,141.35,140.6,0.5320092214931725,142.12,10.07,9.9,4.926108374384236
2017-07-12,140.7,35925790,140.21,140.86,139.955,0.6445524633655616,141.01,10.85,10.3,7.357859531772572
2017-07-11,139.05,31507780,138.44,139.22,137.94,0.9236542069562717,140.7,10.79,10.89,12.79579316389133
2017-07-10,138.66,24815630,137.84,138.985,137.5,1.0741993236522875,139.05,11.26,11.11,10.026857654431522
2017-07-07,137.76,36961050,136.74,138.13,136.74,1.0113872012223861,138.66,12.48,11.19,13.503184713375793
2017-07-06,136.29,48406170,136.47,137.06,135.8,0.9235505387378076,137.76,11.2,12.54,15.435410647957085
2017-07-05,137.53,42082480,136.57,137.9,136.16,1.269794935415609,136.29,11.2,11.07,10.86765994741455
2017-07-03,136.19,32797010,138.25,138.43,136.1,1.6974465450041984,137.53,11.07,11.22,10.76852277956742
2017-06-30,137.64,64262950,138.0,138.6687,137.19,1.0720705926621155,136.19,11.74,11.18,13.033707865168534
2017-06-29,137.59,88656480,139.4,139.44,136.25,2.3141934781820144,137.64,9.79,11.44,43.63198071514664
2017-06-28,140.02,57368690,138.54,140.14,137.74,1.7273643299265709,137.59,11.17,10.03,16.282352941176477
2017-06-27,138.03,65821880,140.07,140.22,138.02,1.58136860264519,140.02,10.04,11.06,14.306016106110848
2017-06-26,140.58,34341850,142.0,142.29,140.27,1.4297848244620481,138.03,10.13,9.9,7.5546719681908545
2017-06-23,141.24,21623220,140.53,141.42,140.15,0.9020847391412309,140.58,10.25,10.02,8.179162609542354
2017-06-22,140.7,24065760,140.94,141.22,140.34,0.6250887910214487,141.24,10.81,10.48,7.247058823529408
2017-06-21,140.74,34609420,139.66,140.81,139.59,0.8701854493580592,140.7,11.03,10.75,9.174311926605503
2017-06-20,139.36,40872880,140.31,140.5,139.31,0.8505771773703569,140.74,10.28,10.86,8.508648901355775
2017-06-19,140.46,38466860,139.45,140.59,139.28,0.9361489262872064,139.36,10.57,10.37,5.725376031052886
2017-06-16,138.15,47779020,138.72,138.77700000000002,137.638,0.8241231481649042,140.46,10.63,10.38,10.087922258213789
2017-06-15,139.13,54378300,138.35,139.28,137.49,1.293492791848822,138.15,11.06,10.9,11.16483516483516
2017-06-14,139.75,59880320,140.92,140.93,138.62,1.652656054373101,139.13,10.33,10.64,11.753643629525152
2017-06-13,140.36,51084050,140.01,140.56,139.28,0.9148084619782739,139.75,11.12,10.42,8.224299065420569
2017-06-12,139.23,104155200,138.84,139.48,137.47,1.4515255461274534,140.36,11.19,11.46,10.016977928692699
2017-06-09,139.98,109752000,143.73,143.9,138.11,4.106237367469233,139.23,9.93,10.7,25.51210428305401
2017-06-08,143.57,25326410,143.74,143.8,142.79,0.7048396664224287,139.98,10.27,10.16,7.897334649555765
2017-06-07,143.42,18824520,143.23,143.54,142.6,0.6570210386524064,143.57,10.48,10.39,7.695961995249412
2017-06-06,142.86,22367090,143.28,143.73,142.65,0.7542426147077199,143.42,10.19,10.45,8.822103732428504
2017-06-05,143.43,15718920,143.44,143.68,143.23,0.3136872189885449,142.86,10.08,10.07,6.841046277665994
2017-06-02,143.46,37211860,142.34,143.49,142.11,0.9663865546218455,143.43,10.08,9.75,7.243460764587531
2017-06-01,141.84,20100460,141.57,141.9,140.98,0.6504524886877942,143.46,10.42,9.89,8.403361344537814
2017-05-31,141.29,32016070,141.8,141.84,140.57,0.8994015792641977,141.84,10.1,10.41,12.906264719736232
2017-05-30,141.34,20289020,141.13,141.505,141.06,0.314971776405424,141.29,10.61,10.38,6.673021925643463
2017-05-26,141.22,13845420,141.0,141.28,140.81,0.3332269842957913,141.34,9.93,9.81,8.246398410332837
2017-05-25,140.97,23900910,140.315,141.33,140.01,0.9383663894220668,141.22,9.82,9.99,5.697151424287842
2017-05-24,139.78,16065010,139.56,139.85,139.17,0.4874202566124341,140.97,10.61,10.02,9.817131857555337
2017-05-23,139.14,19675390,139.42,139.42,138.7801,0.4600285909314792,139.78,11.0,10.72,4.081632653061219
2017-05-22,139.0,19439230,138.14,139.075,138.0967,0.7059162244918873,139.14,12.29,10.93,13.92567278940623
2017-05-19,137.84,36709990,137.71,138.42,137.66,0.5505650536076434,139.0,14.23,12.04,19.34489402697495
2017-05-18,137.26,41290310,136.06,137.72,135.87,1.352388610694831,137.84,14.06,14.66,14.968677876689757
2017-05-17,136.07,54000510,138.55,138.77,136.05,1.9794774761662168,137.26,11.89,15.59,29.941002949852514
2017-05-16,139.62,21626380,139.36,139.64,138.99,0.466568567634481,136.07,10.46,10.65,4.700239808153479
2017-05-15,139.04,20459030,138.63,139.12,138.53,0.4249954979290499,139.62,10.54,10.42,5.963085660198776
2017-05-12,138.6,18165020,138.37,138.63,138.23,0.28895470634978376,139.04,10.72,10.4,5.579196217494089
2017-05-11,138.29,27218700,138.03,138.33,137.38,0.6891298828479322,138.6,10.34,10.6,8.445475638051045
2017-05-10,138.4,20486480,138.4,138.45,137.91,0.3907946157186221,138.29,9.75,10.21,6.2437059415911484
2017-05-09,138.32,28391190,138.05,138.628,137.93,0.5047765748956669,138.4,9.87,9.96,5.888324873096447
2017-05-08,137.84,13250560,137.61,137.84,137.33,0.3706799433077667,138.32,10.53,9.77,8.70425321463898
2017-05-05,137.54,19294030,137.39,137.54,136.88,0.4810145033160824,137.84,10.51,10.57,9.442060085836912
2017-05-04,137.04,14603510,137.01,137.43,136.56,0.6350596737107227,137.54,10.71,10.46,9.019060901906096
2017-05-03,136.99,23763880,137.14,137.17,136.615,0.40542761656042403,137.04,10.56,10.68,6.960556844547564
2017-05-02,137.43,18263320,137.38,137.49,137.02,0.3424283268369086,136.99,10.15,10.59,5.332040717401849
2017-05-01,137.2,24790980,136.46,137.38,136.38,0.7305669199298656,137.43,10.92,10.11,10.888252148997124
2017-04-28,135.99,20842790,136.28,136.34,135.77,0.4189482194700622,137.2,10.39,10.82,8.11188811188812
2017-04-27,135.75,16032420,135.28,135.75,135.19,0.41337565512659796,135.99,10.72,10.36,7.006071929005138
2017-04-26,134.94,25378890,135.17,135.51,134.86,0.480822576469266,135.75,10.61,10.85,4.6992481203007515
2017-04-25,135.13,19368260,134.58,135.3664,134.48,0.6569663334400673,134.94,10.81,10.76,8.7037903603182
2017-04-24,134.16,22444520,134.02,134.285,133.8042,0.35868658640481443,135.13,11.56,10.84,10.42487954445904
2017-04-21,132.56,22428450,132.7,132.76,132.22,0.4075779304098362,134.16,13.85,14.63,10.143934201507886
2017-04-20,132.59,21906070,132.04,132.88,131.82,0.8009066868152644,132.56,14.59,14.15,6.843575418994416
2017-04-19,131.49,17738470,131.85,132.29,131.31,0.7435508345978677,132.59,14.0,14.93,11.814051031108
2017-04-18,131.28,12818660,131.01,131.66,130.95,0.5407257910970701,131.49,14.5,14.42,8.12353138637127
2017-04-17,131.48,13302050,130.8,131.5,130.72,0.5949202959347122,131.28,16.19,14.66,10.88082901554405
2017-04-13,130.4,23670300,130.75,131.51,130.38,0.8629577303447978,131.48,15.89,15.96,8.015389547932019
2017-04-12,130.92,15930010,131.45,131.54,130.78,0.5794449527294838,130.4,15.16,15.77,8.516129032258066
2017-04-11,131.45,33749440,131.86,132.095,130.5,1.2147984538928758,130.92,14.32,15.07,11.381031613976711
2017-04-10,132.02,15600480,132.11,132.565,131.6564,0.687756555676419,131.45,13.24,14.05,8.650646950092423
2017-04-07,131.97,16729570,131.99,132.37,131.5,0.659415621328688,132.02,13.17,12.87,9.353078721745902
2017-04-06,132.04,18769900,132.12,132.39,131.7,0.522549130978074,131.97,13.11,12.39,12.199036918138052
2017-04-05,131.97,31958940,132.68,133.48,131.72,1.3273001508295559,132.04,11.89,12.89,16.729718369062635
2017-04-04,132.51,13372180,131.9,132.53,131.87,0.49924357034795513,131.97,12.71,11.79,11.061768268066217
2017-04-03,132.3,23666830,132.48,132.81,131.56,0.9456443620683134,132.51,12.59,12.38,10.20881670533643
2017-03-31,132.38,19430600,132.27,132.74,132.125,0.4643875181696404,132.3,11.61,12.37,8.652246256239595
2017-03-30,132.47,16065120,132.22,132.61,132.08,0.4004684725527984,132.38,11.37,11.54,4.569420035149397
2017-03-29,132.25,13172020,131.73,132.3,131.59,0.5381029974610694,132.47,11.54,11.42,5.895292564892213
2017-03-28,131.64,23691030,130.81,132.03,130.55,1.1272754969913852,132.25,12.44,11.53,11.078717201166183
2017-03-27,130.84,18417650,129.73,131.07,129.4,1.2822973854954407,131.64,14.78,12.5,19.064878579195355
2017-03-24,130.63,22955090,130.78,131.29,130.13,0.8874607910641855,130.84,12.86,12.96,14.301929625425657
2017-03-23,130.36,20280990,130.52,130.88,130.14,0.567006359665933,130.63,12.65,13.12,7.810650887573965
2017-03-22,130.69,29050790,129.89,130.82,129.68,0.8752399232245576,130.36,12.95,12.81,9.304174950298211
2017-03-21,129.81,35808590,132.31,132.43,129.73,2.0598108025633333,130.69,11.15,12.47,16.238956668068994
2017-03-20,131.81,10092600,131.65,132.11,131.4601,0.4931515372950136,129.81,11.71,11.34,6.065934065934077
2017-03-17,131.69,20942900,131.86,132.04,131.62,0.31859212622315675,131.81,11.38,11.28,5.415162454873659
2017-03-16,132.01,18381520,132.33,132.35,131.71,0.4847383170491452,131.69,11.29,11.21,3.4346103038309166
2017-03-15,132.1,22694570,131.58,132.405,131.14,0.9599878578610977,132.01,12.12,11.63,14.442013129102845
2017-03-14,131.29,13995500,131.31,131.36,130.76,0.4578055852281571,132.1,11.39,12.3,10.579345088161208
2017-03-13,131.61,10719190,131.34,131.64,131.27,0.2814651401620145,131.29,12.16,11.35,7.993197278911576
