date,open,high,low,close,volume
8/29/07,107.8126,109.5825,107.5064,109.4331,207654200
8/30/07,108.6191,109.9185,108.5146,109.1419,191817300
8/31/07,110.262,110.8968,109.6497,110.2172,185477500
9/4/07,110.1127,112.002,110.0753,111.3299,120062000
9/5/07,110.6728,110.7923,109.7766,110.3666,166261800
9/6/07,110.4861,110.9789,109.8662,110.6205,127878400
9/7/07,109.3883,109.6945,108.4772,109.0821,235447600
9/10/07,109.4182,109.5675,107.7827,108.873,192305900
9/11/07,109.2091,110.2994,109.1269,110.1426,162081900
9/12/07,109.9932,110.852,109.7617,110.4263,149554600
9/13/07,110.9341,111.6062,110.6728,111.203,154079000
9/14/07,110.4935,111.3374,110.3293,111.1955,121911000
9/17/07,110.7549,111.0088,110.2471,110.5981,109870800
9/18/07,111.1432,113.8839,110.6205,113.8541,263759500
9/19/07,114.5635,115.2953,114.0408,114.5262,193779900
9/20/07,114.5112,114.5784,113.5927,113.7196,175186800
9/21/07,114.5803,114.8879,113.8525,114.0251,141457500
9/24/07,114.3627,114.6628,113.5674,113.815,139450200
9/25/07,113.1547,113.7925,112.8996,113.5899,142289900
9/26/07,114.2352,114.6253,113.5899,114.1901,135547000
9/27/07,114.7304,114.8729,114.1901,114.8654,102713300
9/28/07,114.6853,114.9404,114.0326,114.4828,133372100
10/1/07,114.4978,116.1109,114.4227,115.7733,148162300
10/2/07,116.0059,116.0359,115.4056,115.6157,112978800
10/3/07,115.4056,115.8558,114.8054,115.3831,119055900
10/4/07,115.6307,115.7433,115.2406,115.5632,76864400
10/5/07,116.321,117.1239,116.0209,116.9363,134579700
10/8/07,116.5911,116.6662,116.1259,116.3135,71280400
10/9/07,116.7487,117.424,116.321,117.409,94054300
10/10/07,117.0788,117.379,116.6061,117.2139,101711100
10/11/07,117.7466,118.1893,115.9534,116.6512,233529100
10/12/07,116.6437,117.3114,116.5011,117.2964,124546700
10/15/07,117.2514,117.3189,115.5032,116.306,161151900
10/16/07,115.8558,115.9384,115.1505,115.3831,166525700
10/17/07,116.2835,116.366,114.4002,115.7358,216687300
10/18/07,115.1355,115.6908,114.8579,115.3156,148367500
10/19/07,114.8654,117.409,112.2918,112.2993,297169900
10/22/07,111.6916,113.1172,111.5415,112.9521,261989800
10/23/07,113.6424,114.0101,112.7345,113.8675,180085100
10/24/07,113.4548,113.8525,111.6766,113.6574,326694200
10/25/07,113.785,114.2652,112.4569,113.9275,237374500
10/26/07,114.8429,115.2631,113.9725,115.2631,176484000
10/29/07,115.4957,115.8783,115.2106,115.6457,106841000
10/30/07,115.1355,115.3606,114.7003,114.8429,132981600
10/31/07,115.5332,116.5011,114.6778,116.0359,220954400
11/1/07,115.0155,115.1055,112.9896,113.3198,333040800
11/2/07,113.6949,114.0476,111.9542,113.4473,331228200
11/5/07,112.2768,113.4173,111.7741,112.5845,226841000
11/6/07,113.1922,114.1301,112.4719,114.1001,177800500
11/7/07,112.8771,113.3948,110.7087,110.9788,306639700
11/8/07,111.0388,111.3464,108.8479,110.4161,374509900
11/9/07,109.3131,110.7012,108.7128,108.9004,277745100
11/12/07,108.953,110.0034,107.82,107.82,243087800
11/13/07,109.073,111.2789,108.9605,111.1063,191117400
11/14/07,111.9617,112.0968,110.1309,110.7987,230558800
11/15/07,109.9734,110.6637,108.4352,109.2005,263111100
11/16/07,109.7783,109.8983,108.4728,109.3881,308770600
11/19/07,109.0055,109.0655,107.4373,107.865,267746000
11/20/07,108.0601,109.193,106.627,108.5253,414767500
11/21/07,107.3548,107.9775,106.2968,106.3043,259012400
11/23/07,107.3473,108.3002,107.0697,108.1426,77688400
11/26/07,108.3677,108.7053,105.539,105.7566,214232000
11/27/07,106.3494,107.4673,105.7566,106.9721,293897900
11/28/07,108.1876,110.6487,108.1501,110.3936,258596900
11/29/07,110.0109,110.8362,109.6207,110.4311,199409900
11/30/07,111.8266,112.4494,110.5436,111.5415,222908000
12/3/07,111.1889,111.384,110.5136,110.8062,146430400
12/4/07,110.0409,110.7012,109.7783,109.8158,136533900
12/5/07,110.9938,111.9467,110.9188,111.6541,171130000
12/6/07,111.519,113.4548,111.474,113.2522,154457400
12/7/07,113.6124,113.6724,112.9596,113.2297,148980100
12/10/07,113.5073,114.2352,113.1922,114.1076,123914300
12/11/07,114.1526,114.7154,110.9188,110.9788,250346400
12/12/07,113.3423,113.875,110.4461,112.0742,322435600
12/13/07,111.2864,112.0893,110.5211,111.8417,237551300
12/14/07,110.9938,111.8717,110.371,110.4236,159152900
12/17/07,110.0034,110.1985,108.6903,108.8479,177269400
12/18/07,109.6207,109.9058,108.0151,109.4557,245569300
12/19/07,109.5007,110.2135,108.7504,109.4557,198917200
12/20/07,110.176,110.191,108.9304,110.1459,214813800
12/21/07,111.1521,111.9441,110.9409,111.7254,146084400
12/24/07,112.2458,112.7436,111.9893,112.555,45601400
12/26/07,112.1176,112.8944,112.0044,112.7964,67093100
12/27/07,112.3966,112.4042,111.1144,111.3784,122981700
12/28/07,112.0346,112.0874,110.7976,111.0993,116398100
12/31/07,110.9485,111.3332,110.1641,110.2772,108126800
1/2/08,110.5186,110.8655,108.5198,109.3118,204935600
1/3/08,109.2967,109.7342,108.6632,109.259,125133300
1/4/08,108.1125,108.188,106.2798,106.5814,232330900
1/7/08,106.9586,107.2753,105.6688,106.4909,234991000
1/8/08,107.1622,107.7807,104.4168,104.7713,326365700
1/9/08,104.907,106.1892,103.8586,105.8725,301824900
1/10/08,105.352,107.7053,105.1182,106.5664,335701200
1/11/08,106.1817,107.0264,104.8392,105.7065,267076600
1/14/08,106.4683,106.9963,105.8951,106.5588,170365500
1/15/08,105.435,106.7172,104.0095,104.2131,239940100
1/16/08,103.6022,104.9297,102.7876,103.3156,378802600
1/17/08,103.9416,103.9944,100.2609,100.638,397892600
1/18/08,101.6261,101.8373,98.8807,99.6047,348561500
1/22/08,95.9467,99.8838,95.0341,98.5941,435923700
1/23/08,95.8562,101.2113,95.6676,100.9624,511913000
1/24/08,101.43,102.1692,100.5475,101.8147,259949300
1/25/08,102.9611,103.1497,100.012,100.3439,269603900
1/28/08,100.5098,102.2144,99.6047,102.0032,217934600
1/29/08,102.6519,102.9158,101.7317,102.5086,168968300
1/30/08,102.2597,104.4922,101.5205,101.7543,334939200
1/31/08,100.6154,104.4922,100.4646,103.6097,343680800
2/1/08,104.0397,105.2992,103.7229,105.2766,206843600
2/4/08,104.9976,105.0654,103.8134,103.9492,124694300
2/5/08,102.5312,102.765,100.8191,101.166,286882500
2/6/08,101.5054,102.0108,99.8687,100.3514,250792900
2/7/08,99.4086,101.6638,99.3558,101.0152,297368100
2/8/08,100.3816,101.2339,99.6349,100.3665,221643500
2/11/08,100.3892,101.2414,99.5897,100.8794,188576300
2/12/08,101.7543,102.8103,101.0529,101.8147,256654400
2/13/08,102.584,103.3759,101.9278,102.8555,181967800
2/14/08,103.293,103.3307,101.6638,101.9504,215207200
2/15/08,101.4451,101.9881,101.0001,101.9278,154110300
2/19/08,103.1195,103.2477,101.528,102.2144,145190000
2/20/08,101.0604,102.9913,100.8869,102.5161,220085700
2/21/08,103.0742,103.3382,101.1208,101.6638,201051200
2/22/08,101.7996,102.4633,100.2081,102.2898,205491000
2/25/08,102.2295,103.8209,101.6563,103.5796,190107000
2/26/08,103.1421,104.8014,102.9536,104.3564,212420700
2/27/08,103.7531,104.9447,103.6399,104.2509,168395800
2/28/08,103.5117,104.0548,102.9913,103.2326,170831100
2/29/08,102.2747,102.3351,100.1478,100.9322,252715200
3/3/08,100.4193,100.9247,99.7405,100.6908,189483500
3/4/08,99.733,100.6154,98.7977,100.3062,282513100
3/5/08,100.6305,101.6487,99.8159,100.9397,270681400
3/6/08,100.2986,100.4797,98.4658,98.8505,247911700
3/7/08,97.8775,99.3634,96.98,97.8323,326434600
3/10/08,97.9303,97.9982,96.2333,96.5425,235683600
3/11/08,98.5941,100.1025,97.2591,100.012,341440600
3/12/08,100.1176,100.8945,98.9259,99.0768,229161100
3/13/08,97.7569,100.0422,96.9951,99.2955,351504200
3/14/08,100.1403,100.1704,96.3766,97.7569,484687800
3/17/08,95.464,97.4929,95.0869,96.7688,405311100
3/18/08,98.5186,100.8342,98.0359,100.7889,334416600
3/19/08,101.1736,101.5582,98.0812,98.2924,345971600
3/20/08,98.5655,100.7331,97.9668,100.104,245320700
3/24/08,101.0363,102.931,100.9832,102.1049,208977300
3/25/08,102.211,102.734,101.3849,102.2034,192947200
3/26/08,101.9079,102.3853,100.8847,100.9529,196934300
3/27/08,101.7108,101.8927,100.3163,100.6346,225153200
3/28/08,100.7937,101.0742,99.331,99.672,180896100
3/31/08,99.5053,100.5967,99.3537,100.0207,166692100
4/1/08,101.2636,103.7117,101.1878,103.5374,254547300
4/2/08,103.8708,104.3407,103.0599,103.6056,210910800
4/3/08,103.0447,104.1664,102.8552,103.8632,175884800
4/4/08,103.9239,104.5605,103.166,103.7496,204446800
4/7/08,104.4923,105.0229,103.6359,103.8026,154245500
4/8/08,103.219,103.7723,103.0371,103.6965,148937300
4/9/08,103.5374,103.6814,102.2338,102.9462,195610600
4/10/08,102.6354,103.5828,102.2413,103.0902,192967800
4/11/08,101.9306,102.4081,100.8089,101.0893,222973300
4/14/08,100.9453,101.2106,100.4603,100.7483,160522000
4/15/08,101.2409,101.3243,100.2935,100.9832,172389200
4/16/08,101.9685,103.7647,101.9533,103.7193,189268900
4/17/08,103.0902,104.0224,102.8173,103.8708,179665700
4/18/08,105.3033,105.7732,104.7879,104.9546,218530600
4/21/08,104.7652,105.3336,104.4772,105.0077,118587400
4/22/08,104.7348,104.8258,103.7571,104.5454,162166000
4/23/08,104.6591,105.182,103.9239,104.3786,193309000
4/24/08,104.6515,105.9096,103.8632,104.8334,229381300
4/25/08,105.6519,106.0233,104.5226,105.8035,190788100
4/28/08,106.0157,106.2961,105.6368,105.8262,105610200
4/29/08,105.6443,105.902,105.0532,105.4094,125514100
4/30/08,105.5685,106.5538,104.7879,104.7879,208395900
5/1/08,104.8788,106.9555,104.7955,106.9555,187279500
5/2/08,107.8801,107.9029,106.5311,107.2511,181585500
5/5/08,106.9025,107.3269,106.4174,106.7357,118504500
5/6/08,106.1218,107.774,105.8717,107.6604,179339800
5/7/08,107.5391,107.6528,105.4473,105.7429,199267300
5/8/08,105.9096,106.3492,105.3336,105.47,178321200
5/9/08,105.0456,105.6443,104.9319,105.273,152588200
5/12/08,105.5382,106.5311,105.1441,106.4553,147865900
5/13/08,106.713,106.7812,105.902,106.4704,159132200
5/14/08,106.9176,107.774,106.4553,106.6902,181910800
5/15/08,106.8949,108.0999,106.7357,108.0241,166927000
5/16/08,108.2743,108.2818,107.3269,108.1227,204236800
5/19/08,108.2364,109.3656,107.8498,108.4183,165664400
5/20/08,107.8271,107.8801,106.8646,107.5391,178552100
5/21/08,107.4785,107.7134,105.3487,105.7201,252724800
5/22/08,105.6746,106.2355,105.3487,105.7353,170820400
5/23/08,105.3866,105.849,104.2271,104.318,181376400
5/27/08,104.4393,105.3487,104.2346,105.0911,168322900
5/28/08,105.4776,106.1067,104.5908,105.5761,181288100
5/29/08,105.4473,106.8115,105.4094,106.1067,173927200
5/30/08,106.4629,106.6675,106.0612,106.3719,117362000
6/2/08,105.9778,106.0005,104.5908,105.273,181069900
6/3/08,105.5761,105.8186,104.0073,104.6591,271965700
6/4/08,104.3635,105.47,104.1816,104.606,246637700
6/5/08,105.0304,106.7812,104.8334,106.6978,237867100
6/6/08,105.7656,105.9551,103.2418,103.2948,384276300
6/9/08,103.7268,104.2119,102.6279,103.5449,228263900
6/10/08,102.8249,103.9087,102.5824,103.0296,260234900
6/11/08,103.0523,103.2721,101.5062,101.5138,283890100
6/12/08,102.014,102.9765,101.1954,101.9003,252791800
6/13/08,102.446,103.4691,101.8775,103.1887,244726900
6/16/08,102.734,103.7799,102.6658,103.2493,185832500
6/17/08,103.886,103.9239,102.5975,102.7491,191707700
6/18/08,102.0822,102.7112,101.3394,101.7487,265893000
6/19/08,101.6729,102.499,101.1803,101.8775,304204900
6/20/08,101.1919,101.3824,99.9579,100.2321,289275700
6/23/08,100.6206,100.7273,100.0341,100.1331,165096400
6/24/08,99.8284,100.8872,99.1733,99.935,267300600
6/25/08,100.3388,101.6185,99.9731,100.4073,287853900
6/26/08,99.4628,100.1102,97.566,97.6802,297775000
6/27/08,97.7183,98.1602,96.7738,97.147,303423400
6/30/08,97.4212,98.1982,96.9718,97.4898,258842600
7/1/08,96.3776,97.8631,95.9282,97.7945,388622000
7/2/08,98.1068,98.3887,95.9434,96.1186,288064600
7/3/08,96.8271,96.8271,95.2121,96.2177,239352500
7/7/08,96.5833,97.0023,94.3971,95.235,372427300
7/8/08,95.2121,97.0404,94.6104,96.9261,375973700
7/9/08,97.1242,97.307,94.7551,95.0598,336729400
7/10/08,94.7856,95.8216,94.1381,95.4483,436475700
7/11/08,94.4352,95.9053,93.3077,94.3361,481124600
7/14/08,95.4178,95.6006,93.2392,93.483,322720800
7/15/08,92.7821,94.0695,91.4262,92.1651,502502500
7/16/08,92.5155,94.8922,92.2489,94.4275,371642900
7/17/08,95.3264,96.1796,94.5266,95.3721,375490600
7/18/08,96.111,96.3015,95.334,95.9663,267030100
7/21/08,96.37,96.5909,95.3645,96.0196,222863000
7/22/08,95.334,97.3527,95.1055,97.1089,296904200
7/23/08,97.4212,98.3811,97.1622,97.6345,311698400
7/24/08,97.764,97.8174,95.3416,95.6083,248634500
7/25/08,95.8977,96.3548,95.3493,95.5854,219131000
7/28/08,95.6083,96.0272,94.0162,94.1838,205201300
7/29/08,94.4428,96.271,94.1838,96.1948,261505600
7/30/08,96.8271,97.9621,96.1948,97.9088,354710000
7/31/08,97.048,97.9392,96.4614,96.6138,277402100
8/1/08,96.8347,96.9566,95.5702,96.1034,248690900
8/4/08,96.012,96.0882,95.0369,95.2121,188239600
8/5/08,95.9968,97.9316,95.1969,97.7793,251577600
8/6/08,97.5203,98.4953,97.1089,98.2135,209555400
8/7/08,97.4746,97.8402,96.3929,96.7509,246312500
8/8/08,96.4233,98.9752,96.271,98.5486,260811700
8/11/08,98.6248,100.1788,98.442,99.5694,249425800
8/12/08,99.2418,99.5618,98.0611,98.5334,213200800
8/13/08,98.1068,98.7619,97.2537,97.9392,256393200
8/14/08,97.3832,99.2418,97.3146,98.6781,239555300
8/15/08,98.9752,99.4094,98.4953,99.1581,181000800
8/18/08,99.3561,99.3942,97.246,97.8021,172275100
8/19/08,97.0632,97.2689,96.3853,96.7357,194673700
8/20/08,97.0404,97.4669,96.2405,97.1851,225498200
8/21/08,96.5528,97.8402,96.4386,97.3527,180609800
8/22/08,98.0154,98.7619,97.3527,98.7619,167715300
8/25/08,98.1144,98.7619,96.5528,96.7585,171936900
8/26/08,96.7585,97.406,96.4233,97.0404,159117200
8/27/08,97.1622,98.1373,96.9718,97.9849,171032800
8/28/08,98.4801,99.2875,98.3506,99.1733,167537100
8/29/08,98.8229,99.1352,97.8935,98.1068,189195800
9/2/08,99.0514,99.5694,97.1394,97.4974,252364900
9/3/08,97.4136,97.8859,96.69,97.4136,251947000
9/4/08,96.7204,96.9185,94.4275,94.4809,340042500
9/5/08,93.9172,95.1817,92.9345,94.7779,289503400
9/8/08,97.5355,97.6879,94.7779,96.7357,364075300
9/9/08,96.8195,97.0175,93.5439,93.8638,377326800
9/10/08,94.3742,95.1436,93.3535,94.2447,298916600
9/11/08,93.0259,95.7835,92.6298,95.6083,375369400
9/12/08,94.6789,96.1415,94.3285,96.0501,297851200
9/15/08,92.6526,95.7149,91.3272,91.4795,483607000
9/16/08,89.278,93.1783,89.1257,93.0107,581744300
9/17/08,91.1367,92.8202,88.3639,88.8286,624095600
9/18/08,89.9255,92.7745,86.6881,91.4643,776114700
9/19/08,97.0521,98.0479,94.4707,95.0758,501087800
9/22/08,95.3286,95.5584,92.1956,92.9233,249966500
9/23/08,92.571,93.4672,90.6024,90.8092,327470400
9/24/08,91.422,91.9199,90.227,91.1003,311818400
9/25/08,91.4603,93.3829,90.7249,92.525,328253000
9/26/08,91.0237,93.0689,90.7785,92.571,285917400
9/29/08,91.2611,91.4143,85.0029,85.317,459562300
9/30/08,86.9485,89.4687,84.6659,88.8482,328154400
10/1/08,88.2967,89.3844,87.2856,88.9018,332783000
10/2/08,88.0516,88.1741,85.0718,85.677,365337800
10/3/08,86.4506,88.4346,84.0148,84.5203,461798000
10/6/08,82.0768,82.4368,77.0901,80.2154,610637500
10/7/08,81.8393,82.2147,76.3318,76.6229,540012100
10/8/08,74.7002,78.2698,74.1564,74.6926,725414800
10/9/08,76.3395,77.0748,69.1314,69.4761,534485200
10/10/08,66.4581,71.9579,64.0222,67.7909,871026300
10/13/08,71.9043,77.634,68.9016,77.634,455584000
10/14/08,80.2001,80.8359,74.3862,76.485,546268300
10/15/08,74.6543,74.9147,68.7178,68.9552,484627500
10/16/08,69.928,72.5937,66.2896,71.8277,708811200
10/17/08,70.4642,75.5198,70.2038,71.3988,476649000
10/20/08,73.038,75.9105,72.0728,75.6884,321294200
10/21/08,74.2789,75.5581,72.9384,73.4287,356502000
10/22/08,71.3911,73.4287,67.0479,69.4301,516168000
10/23/08,69.162,70.8166,65.7304,70.2344,634666400
10/24/08,64.3899,68.8786,64.3439,66.6726,545812600
10/27/08,65.8529,68.5646,64.1141,64.3056,397288600
10/28/08,66.9023,72.1877,64.7499,71.8201,639939500
10/29/08,71.8277,74.4321,70.5485,71.2992,531270100
10/30/08,73.3674,73.9495,71.1613,73.7657,414582100
10/31/08,72.8312,75.5045,72.3716,74.1717,411394000
11/3/08,74.1334,74.8304,73.4976,74.3862,205419400
11/4/08,75.8799,77.2587,74.0798,76.914,346793400
11/5/08,75.9871,77.1438,72.7699,73.6814,387844100
11/6/08,72.3563,73.1069,68.9859,69.5987,477721900
11/7/08,70.2038,72.0039,69.3229,71.8967,380391000
11/10/08,72.9308,73.1759,69.6446,70.9545,301773000
11/11/08,69.5221,70.5791,67.9058,68.7637,418498200
11/12/08,67.5841,68.1356,65.2018,65.738,454330600
11/13/08,65.9755,70.2651,62.8809,69.8361,753141900
11/14/08,68.488,70.5179,66.2742,66.3508,540352300
11/17/08,66.167,67.8369,65.2325,65.4699,415254900
11/18/08,65.2248,66.8104,63.509,66.7032,523811800
11/19/08,65.807,66.5423,61.9846,62.4289,558327600
11/20/08,61.3795,63.2026,57.4882,57.7946,814180400
11/21/08,59.3343,61.9693,56.9444,60.9122,718536500
11/24/08,62.7506,66.6342,61.5557,65.1329,523305300
11/25/08,66.8717,67.0326,64.206,65.6155,454112400
11/26/08,64.5737,68.3194,64.5278,68.1509,370134200
11/28/08,67.8905,69.0395,67.7756,69.0088,118308100
12/1/08,67.0326,67.0632,62.7047,62.8962,369927100
12/2/08,63.9379,65.4853,62.8426,65.3167,469508400
12/3/08,63.8843,67.2777,63.6852,66.887,519863500
12/4/08,65.9219,67.4462,64.1448,65.3397,444173800
12/5/08,64.0758,67.7296,62.9958,67.3543,471905300
12/8/08,69.2003,70.763,67.4692,69.7059,412859300
12/9/08,69.2233,70.5715,68.1586,68.5569,370790000
12/10/08,69.185,69.9817,68.1739,69.0242,396187400
12/11/08,68.5875,69.7059,66.9253,67.362,365061000
12/12/08,65.5312,68.2275,65.2631,68.1662,415060400
12/15/08,68.1892,68.2888,66.0981,67.2164,256694200
12/16/08,70.38,70.4872,67.5458,70.38,377699500
12/17/08,69.5833,70.8013,68.9859,69.6982,281819800
12/18/08,70.0123,70.2191,67.5688,68.396,374673300
12/19/08,68.8069,69.9808,68.027,68.1042,301451300
12/22/08,68.4054,68.4749,66.0191,67.2316,243759500
12/23/08,67.5945,67.9034,66.2585,66.5365,221625200
12/24/08,66.7605,67.0848,66.413,66.9227,62061600
12/26/08,67.3706,67.4169,66.7991,67.3088,74767700
12/29/08,67.3706,67.4401,66.1041,67.1157,127795900
12/30/08,67.5791,68.7683,67.0926,68.7066,168256300
12/31/08,68.7915,70.251,68.6293,69.6873,193987200
1/2/09,69.8418,72.1585,69.3861,71.7878,227566300
1/5/09,71.533,72.3284,70.9615,71.7029,240349700
1/6/09,72.3129,72.9384,71.5716,72.1817,328260900
1/7/09,71.0465,71.2472,69.6564,70.0194,280899200
1/8/09,69.6255,70.3437,69.2471,70.3051,263834400
1/9/09,70.3978,70.5213,65.9188,68.7992,330953600
1/12/09,68.6062,68.6602,66.7296,67.1466,277858500
1/13/09,66.9767,67.8648,66.5674,67.2702,356432300
1/14/09,66.0578,66.2199,64.2198,65.1542,435491600
1/15/09,64.9612,65.8338,63.1078,65.1774,532647300
1/16/09,66.3049,66.4053,64.1349,65.6871,399237200
1/20/09,65.0461,65.6871,61.8181,62.2197,419855200
1/21/09,63.2777,65.0538,62.1425,64.9071,364360700
1/22/09,63.6484,64.8994,62.683,63.9032,427940300
1/23/09,62.4745,64.8608,62.2197,64.1812,386800600
1/26/09,64.5519,65.9188,63.9495,64.6214,317978800
1/27/09,64.9689,65.7566,64.3279,65.2778,273789700
1/28/09,66.7219,67.9189,66.467,67.4864,330007000
1/29/09,66.4979,67.5636,65.2315,65.2932,294392500
1/30/09,65.6253,65.9496,63.4862,63.965,383383600
2/2/09,62.9919,64.2353,62.7912,63.7719,288233300
2/3/09,64.1735,65.1465,63.4939,64.6677,278385800
2/4/09,65.1002,65.9265,64.1271,64.3511,322989300
2/5/09,63.8646,65.8647,60.0265,65.3087,417679400
2/6/09,65.5326,67.4478,65.3936,67.1698,366101700
2/9/09,67.1543,67.7567,66.6601,67.2625,240075200
2/10/09,66.6215,67.2084,63.6715,64.1812,536212800
2/11/09,64.4438,64.9071,63.6329,64.5596,324442500
2/12/09,63.4553,64.7295,62.5904,64.6059,469302200
2/13/09,64.521,65.0538,63.8955,63.9109,293998400
2/17/09,61.9031,64.0654,61.1386,61.1772,478910100
2/18/09,61.6174,61.7332,60.4513,61.0304,362964800
2/19/09,61.656,61.8954,60.2505,60.374,316867500
2/20/09,59.2543,60.4976,58.5129,59.7871,477176600
2/23/09,60.4435,60.4435,57.6017,57.648,379641400
2/24/09,58.1423,60.1964,57.6866,59.8335,426260900
2/25/09,59.5709,60.5594,58.4048,59.3624,461985800
2/26/09,60.096,61.5247,58.3276,58.3971,363353900
2/27/09,57.1538,58.4512,56.9993,57.092,470510900
3/2/09,56.0031,57.0843,54.3428,54.5204,426452600
3/3/09,55.3004,55.3699,53.7791,54.1111,443761000
3/4/09,55.0069,56.2734,54.1111,55.3931,462753100
3/5/09,54.1343,55.3931,52.6439,53.1304,485549400
3/6/09,53.5937,54.4046,51.8176,53.2231,490470000
3/9/09,52.474,54.0571,52.3041,52.5975,379905300
3/10/09,53.6787,55.8873,53.5706,55.7329,406227900
3/11/09,56.3738,56.953,55.4703,56.0958,356648300
3/12/09,56.0804,58.4975,55.5784,58.3044,409702700
3/13/09,58.6983,59.4473,57.7098,58.76,337474700
3/16/09,59.4319,60.2119,58.5438,58.5824,360644900
3/17/09,58.7446,60.513,58.2658,60.374,356814300
3/18/09,60.0883,62.4745,59.5168,61.7255,473273200
3/19/09,62.4977,62.5518,60.7679,60.9609,428520400
3/20/09,61.2667,61.3834,59.532,59.6721,371078200
3/23/09,61.2512,64.0127,60.9167,63.9583,419933300
3/24/09,63.1959,64.0672,62.6281,62.6981,330271000
3/25/09,63.1881,64.3316,61.5001,63.3593,441775100
3/26/09,63.9816,64.7984,63.2581,64.6506,422025200
3/27/09,63.826,64.1994,63.2504,63.4837,322332300
3/30/09,62.0758,62.1302,60.6444,61.2901,324108500
3/31/09,61.8891,63.0715,61.4923,61.8579,364238300
4/1/09,61.0878,63.3359,60.9323,63.0559,377018300
4/2/09,64.6272,65.8174,63.1103,64.8995,476230700
4/3/09,64.9462,65.5607,64.3083,65.5452,284646300
4/6/09,64.8295,65.5607,64.0127,65.0317,264866600
4/7/09,63.9816,64.2927,63.406,63.5149,258947800
4/8/09,63.8338,64.5183,63.4293,64.1994,230402800
4/9/09,65.8641,66.7587,65.5996,66.7509,269653500
4/13/09,66.0586,67.3187,65.7941,66.7664,224847500
4/14/09,66.1441,66.712,65.4051,65.6152,276598800
4/15/09,65.2184,66.4475,65.0395,66.3153,250726100
4/16/09,66.8442,67.7933,65.9419,67.2876,335202900
4/17/09,67.5443,68.1822,67.0076,67.7388,262649000
4/20/09,66.5409,67.7155,64.8295,64.8995,293690100
4/21/09,64.425,66.2219,64.3705,66.1675,114090900
4/22/09,65.5685,67.1632,65.3974,65.763,340395200
4/23/09,65.8952,66.4475,65.0551,66.4086,324903700
4/24/09,66.922,67.9177,66.6575,67.4121,287703000
4/27/09,66.6498,67.6844,66.5409,66.7742,289581600
4/28/09,66.0975,67.3576,65.9341,66.5642,247926300
4/29/09,67.3032,68.7345,67.1321,67.98,311505700
4/30/09,68.8823,69.2479,67.6143,68.0033,301419800
5/1/09,68.0188,68.6178,67.4588,68.3689,236110300
5/4/09,68.8823,70.7415,68.7501,70.6948,287120000
5/5/09,70.4536,70.7337,69.8858,70.4536,243036300
5/6/09,71.3171,71.7216,70.4848,71.6749,291941000
5/7/09,72.3517,72.4606,70.2281,70.6792,317728000
5/8/09,71.5894,72.5151,71.1304,72.3284,299081700
5/11/09,71.3327,71.6516,70.8193,70.9748,247923600
5/12/09,71.2782,71.4338,69.8936,70.7648,282431300
5/13/09,69.808,70.018,68.8434,68.9834,269619100
5/14/09,69.0145,70.1036,68.8434,69.5746,260098700
5/15/09,69.5202,70.0102,68.5712,69.0068,271502700
5/18/09,69.6602,71.0526,68.8979,70.9671,241447400
5/19/09,70.9282,71.5427,70.6403,70.8815,206102200
5/20/09,71.5271,72.1883,70.3292,70.407,285722200
5/21/09,69.5902,69.8547,68.6567,69.3957,258988400
5/22/09,69.5902,70.0102,68.9834,69.2479,166811900
5/26/09,68.7345,71.2238,68.7034,71.0215,236318500
5/27/09,71.1304,71.3716,69.6446,69.7535,246015800
5/28/09,70.3681,71.0526,69.3101,70.7259,289095000
5/29/09,71.1149,72.8884,70.5392,71.9783,258641500
6/1/09,72.8651,74.0319,72.6784,73.7208,276246800
6/2/09,73.433,74.1875,73.3007,73.783,230874500
6/3/09,73.1529,73.2229,72.1572,72.8496,235310500
6/4/09,73.1218,73.643,72.5773,73.5341,210102300
6/5/09,74.2809,74.4209,72.9662,73.5497,284257900
6/8/09,72.9974,73.9775,72.375,73.2463,238565100
6/9/09,73.6586,74.0086,73.1374,73.6197,225125500
6/10/09,74.2731,74.2809,72.4917,73.433,296100400
6/11/09,73.573,74.7632,73.5574,73.7597,275414200
6/12/09,73.433,74.0086,73.1218,73.9619,184361800
6/15/09,73.0907,73.1374,71.8772,72.2661,224190500
6/16/09,72.5228,72.5695,71.2393,71.286,227319000
6/17/09,71.2549,71.8227,70.6559,71.216,223445200
6/18/09,71.3249,72.0872,70.9826,71.7372,211725100
6/19/09,72.4225,72.5164,71.5933,72.0001,215655600
6/22/09,71.2961,71.3352,69.8176,69.841,251913600
6/23/09,69.9897,70.3104,69.5047,69.8958,188309800
6/24/09,70.5294,71.2491,70.0914,70.4981,211577700
6/25/09,70.1461,72.1018,70.0679,72.0314,279411000
6/26/09,71.7889,72.1565,71.3977,71.8436,167579000
6/29/09,72.0549,72.6103,71.6559,72.5164,168481300
6/30/09,72.532,72.798,71.3977,71.9297,228888200
7/1/09,72.2348,72.931,72.1331,72.227,173041100
7/2/09,71.2882,72.2504,70.2165,70.2556,212309900
7/6/09,69.5751,70.3495,69.356,70.2478,174499600
7/7/09,70.1774,70.2635,68.8397,68.8867,197088900
7/8/09,69.3013,69.4655,68.0575,68.8397,248050500
7/9/09,69.3169,69.5438,68.7693,68.9727,163777600
7/10/09,68.605,69.223,68.3313,68.8084,173520300
7/13/09,69.0822,70.5373,68.519,70.4825,217413500
