datetime,open,high,low,close,volume
2022-05-26 14:11:00,295.53,295.89,295.45,295.89,98023
2022-05-26 14:12:00,295.89,296.3799,295.86,296.27,203059
2022-05-26 14:13:00,296.29,296.64,296.2,296.54,255915
2022-05-26 14:14:00,296.55,296.75,296.41,296.5304,169596
2022-05-26 14:15:00,296.5443,296.81,296.52,296.78,124816
2022-05-26 14:16:00,296.77,296.8302,296.64,296.775,149967
2022-05-26 14:17:00,296.7534,296.8,296.48,296.52,134252
2022-05-26 14:18:00,296.55,296.87,296.31,296.87,188062
2022-05-26 14:19:00,296.87,297.06,296.67,297.0393,144116
2022-05-26 14:20:00,297.04,297.11,296.71,296.8094,147624
2022-05-26 14:21:00,296.81,296.98,296.62,296.97,112601
2022-05-26 14:22:00,296.9701,297.35,296.88,297.11,234004
2022-05-26 14:23:00,297.11,297.16,296.8,296.86,134598
2022-05-26 14:24:00,296.87,297.03,296.82,296.99,85956
2022-05-26 14:25:00,296.988,297.02,296.6848,296.75,131849
2022-05-26 14:26:00,296.77,296.87,296.61,296.67,133676
2022-05-26 14:27:00,296.67,296.84,296.64,296.77,145162
2022-05-26 14:28:00,296.78,296.88,296.6137,296.7,103847
2022-05-26 14:29:00,296.6979,296.74,296.38,296.4005,185947
2022-05-26 14:30:00,296.42,296.61,296.17,296.29,160120
2022-05-26 14:31:00,296.27,296.33,296.06,296.2,143874
2022-05-26 14:32:00,296.19,296.32,296.11,296.14,101944
2022-05-26 14:33:00,296.11,296.12,295.76,295.78,167516
2022-05-26 14:34:00,295.79,295.93,295.665,295.86,211026
2022-05-26 14:35:00,295.8689,296.21,295.82,296.2037,163679
2022-05-26 14:36:00,296.21,296.35,296.1102,296.34,133807
2022-05-26 14:37:00,296.3229,296.45,295.98,296.18,155712
2022-05-26 14:38:00,296.18,296.38,296.06,296.28,123730
2022-05-26 14:39:00,296.26,296.45,296.2104,296.37,100078
2022-05-26 14:40:00,296.35,296.53,296.15,296.29,170543
2022-05-26 14:41:00,296.2647,296.5031,296.06,296.43,93514
2022-05-26 14:42:00,296.39,296.42,296.08,296.13,88981
2022-05-26 14:43:00,296.14,296.3,296.04,296.183,102576
2022-05-26 14:44:00,296.17,296.32,296.16,296.1607,90894
2022-05-26 14:45:00,296.16,296.23,295.81,295.8999,151870
2022-05-26 14:46:00,295.89,296.52,295.8801,296.4431,141483
2022-05-26 14:47:00,296.45,296.55,296.34,296.45,86517
2022-05-26 14:48:00,296.47,296.76,296.47,296.74,141540
2022-05-26 14:49:00,296.76,296.79,296.52,296.71,111887
2022-05-26 14:50:00,296.7695,297.05,296.75,296.99,158985
2022-05-26 14:51:00,297.0,297.06,296.92,297.02,70227
2022-05-26 14:52:00,297.01,297.08,296.83,297.0201,101245
2022-05-26 14:53:00,297.02,297.04,296.79,296.8308,97736
2022-05-26 14:54:00,296.8347,296.8347,296.59,296.7701,152287
2022-05-26 14:55:00,296.8,296.889,296.62,296.84,105482
2022-05-26 14:56:00,296.87,297.06,296.82,297.0499,72058
2022-05-26 14:57:00,297.04,297.05,296.821,297.0063,72779
2022-05-26 14:58:00,297.01,297.085,296.87,297.03,68904
2022-05-26 14:59:00,297.038,297.37,297.038,297.34,198758
2022-05-26 15:00:00,297.34,297.642,297.19,297.6199,182333
2022-05-26 15:01:00,297.61,297.73,297.55,297.68,119180
2022-05-26 15:02:00,297.7,297.89,297.64,297.885,97843
2022-05-26 15:03:00,297.88,298.0,297.8226,297.97,117716
2022-05-26 15:04:00,297.975,298.21,297.97,298.1,104911
2022-05-26 15:05:00,298.09,298.24,297.85,297.8652,132297
2022-05-26 15:06:00,297.87,297.96,297.82,297.91,77667
2022-05-26 15:07:00,297.94,298.0613,297.8,297.87,95866
2022-05-26 15:08:00,297.87,297.93,297.78,297.92,59277
2022-05-26 15:09:00,297.93,297.9397,297.76,297.78,63122
2022-05-26 15:10:00,297.8,297.85,297.75,297.84,72434
2022-05-26 15:11:00,297.8,297.86,297.77,297.8,33836
2022-05-26 15:12:00,297.795,297.8399,297.68,297.7899,90853
2022-05-26 15:13:00,297.79,298.0,297.76,298.0,101240
2022-05-26 15:14:00,297.995,298.09,297.9138,298.075,87299
2022-05-26 15:15:00,298.09,298.14,297.925,298.08,81626
2022-05-26 15:16:00,298.08,298.27,297.98,298.05,106250
2022-05-26 15:17:00,298.05,298.1008,297.891,298.1,69307
2022-05-26 15:18:00,298.1,298.111,297.91,297.934,64798
2022-05-26 15:19:00,297.95,298.09,297.9,297.9829,92435
2022-05-26 15:20:00,297.97,298.06,297.86,298.06,50235
2022-05-26 15:21:00,298.09,298.4,298.0402,298.07,149796
2022-05-26 15:22:00,298.06,298.09,297.725,297.74,102194
2022-05-26 15:23:00,297.75,297.98,297.68,297.9,73211
2022-05-26 15:24:00,297.88,298.02,297.85,297.975,81807
2022-05-26 15:25:00,298.0,298.09,297.88,297.9019,101093
2022-05-26 15:26:00,297.9,297.9,297.5799,297.7699,87622
2022-05-26 15:27:00,297.7799,297.7801,297.57,297.5866,66805
2022-05-26 15:28:00,297.6,297.6461,297.43,297.635,74348
2022-05-26 15:29:00,297.668,297.745,297.56,297.56,54756
2022-05-26 15:30:00,297.56,297.73,297.45,297.7168,57882
2022-05-26 15:31:00,297.7201,297.99,297.7201,297.7819,126271
2022-05-26 15:32:00,297.79,297.8899,297.56,297.59,52384
2022-05-26 15:33:00,297.62,297.635,297.25,297.3182,128531
2022-05-26 15:34:00,297.32,297.44,297.13,297.14,73813
2022-05-26 15:35:00,297.15,297.3244,297.01,297.21,102597
2022-05-26 15:36:00,297.22,297.38,297.2,297.34,54092
2022-05-26 15:37:00,297.35,297.41,297.2801,297.4,59153
2022-05-26 15:38:00,297.36,297.76,297.33,297.65,85886
2022-05-26 15:39:00,297.63,297.84,297.62,297.76,52346
2022-05-26 15:40:00,297.76,297.829,297.64,297.64,54895
2022-05-26 15:41:00,297.6481,297.92,297.57,297.8419,68827
2022-05-26 15:42:00,297.85,298.02,297.78,298.0,61387
2022-05-26 15:43:00,297.97,297.99,297.82,297.9283,55818
2022-05-26 15:44:00,297.9,298.07,297.8821,298.015,63592
2022-05-26 15:45:00,298.01,298.07,297.73,297.76,48151
2022-05-26 15:46:00,297.74,297.88,297.7,297.7235,36366
2022-05-26 15:47:00,297.7399,297.7399,297.5,297.6823,73653
2022-05-26 15:48:00,297.67,297.71,297.33,297.41,49438
2022-05-26 15:49:00,297.41,297.67,297.395,297.645,54862
2022-05-26 15:50:00,297.64,297.64,297.48,297.52,26274
2022-05-26 15:51:00,297.51,297.63,297.37,297.59,35372
2022-05-26 15:52:00,297.56,297.6799,297.5518,297.6199,63590
2022-05-26 15:53:00,297.64,297.88,297.54,297.85,49845
2022-05-26 15:54:00,297.86,297.895,297.74,297.84,40868
2022-05-26 15:55:00,297.86,298.13,297.8097,297.895,89536
2022-05-26 15:56:00,297.9,298.2314,297.875,298.185,88515
2022-05-26 15:57:00,298.19,298.195,298.0376,298.1,63531
2022-05-26 15:58:00,298.08,298.3388,298.0701,298.25,80386
2022-05-26 15:59:00,298.25,298.3,298.14,298.15,51519
2022-05-26 16:00:00,298.1799,298.19,297.95,298.0,44852
2022-05-26 16:01:00,298.02,298.43,297.79,298.32,116419
2022-05-26 16:02:00,298.32,298.57,298.2981,298.55,88134
2022-05-26 16:03:00,298.57,298.59,298.38,298.47,73510
2022-05-26 16:04:00,298.5,298.59,298.41,298.56,33942
2022-05-26 16:05:00,298.56,298.63,298.42,298.4399,32063
2022-05-26 16:06:00,298.45,298.52,298.3928,298.5,59498
2022-05-26 16:07:00,298.48,298.5098,298.35,298.36,62871
2022-05-26 16:08:00,298.38,298.486,298.36,298.44,57796
2022-05-26 16:09:00,298.44,298.5,298.41,298.48,58818
2022-05-26 16:10:00,298.49,298.73,298.45,298.73,79337
2022-05-26 16:11:00,298.73,298.83,298.674,298.8274,105662
2022-05-26 16:12:00,298.82,299.0,298.81,298.9,166489
2022-05-26 16:13:00,298.9154,299.16,298.8648,299.06,107223
2022-05-26 16:14:00,299.05,299.17,299.03,299.116,83409
2022-05-26 16:15:00,299.11,299.15,298.97,299.09,173262
2022-05-26 16:16:00,299.08,299.09,298.94,299.04,98848
2022-05-26 16:17:00,299.05,299.15,299.0292,299.13,50372
2022-05-26 16:18:00,299.13,299.16,299.045,299.12,61264
2022-05-26 16:19:00,299.11,299.39,299.11,299.3705,152229
2022-05-26 16:20:00,299.38,299.6,299.375,299.56,122946
2022-05-26 16:21:00,299.56,299.7,299.53,299.59,126491
2022-05-26 16:22:00,299.591,299.6472,299.51,299.64,74492
2022-05-26 16:23:00,299.66,299.78,299.63,299.76,98224
2022-05-26 16:24:00,299.7601,299.89,299.76,299.881,125318
2022-05-26 16:25:00,299.89,299.91,299.774,299.7801,92273
2022-05-26 16:26:00,299.78,299.79,299.615,299.69,85581
2022-05-26 16:27:00,299.69,299.85,299.62,299.79,71433
2022-05-26 16:28:00,299.79,299.95,299.79,299.8723,68809
2022-05-26 16:29:00,299.87,299.99,299.85,299.98,87941
2022-05-26 16:30:00,299.9807,300.055,299.87,300.02,170288
2022-05-26 16:31:00,300.01,300.01,299.78,299.87,96721
2022-05-26 16:32:00,299.88,299.89,299.79,299.82,108410
2022-05-26 16:33:00,299.81,299.815,299.62,299.72,129009
2022-05-26 16:34:00,299.71,299.7603,299.63,299.71,73686
2022-05-26 16:35:00,299.69,299.7269,299.52,299.61,117618
2022-05-26 16:36:00,299.61,299.64,299.51,299.5692,102240
2022-05-26 16:37:00,299.6099,299.7579,299.5468,299.755,64245
2022-05-26 16:38:00,299.7546,299.8599,299.65,299.84,61086
2022-05-26 16:39:00,299.83,299.9392,299.79,299.8818,58613
2022-05-26 16:40:00,299.89,299.95,299.74,299.74,88886
2022-05-26 16:41:00,299.73,299.79,299.59,299.655,74667
2022-05-26 16:42:00,299.66,299.74,299.615,299.72,72606
2022-05-26 16:43:00,299.73,299.77,299.63,299.64,41334
2022-05-26 16:44:00,299.665,299.72,299.57,299.61,44603
2022-05-26 16:45:00,299.59,299.75,299.4401,299.735,121242
2022-05-26 16:46:00,299.752,299.829,299.682,299.78,73829
2022-05-26 16:47:00,299.77,299.8887,299.7475,299.88,52999
2022-05-26 16:48:00,299.89,299.9,299.78,299.825,21439
2022-05-26 16:49:00,299.83,299.96,299.7801,299.9,55133
2022-05-26 16:50:00,299.89,299.98,299.86,299.96,53393
2022-05-26 16:51:00,299.955,299.9813,299.89,299.92,60270
2022-05-26 16:52:00,299.92,300.07,299.92,300.05,80039
2022-05-26 16:53:00,300.05,300.07,299.91,300.05,115774
2022-05-26 16:54:00,300.06,300.18,299.96,300.16,129079
2022-05-26 16:55:00,300.1673,300.2,300.03,300.19,64695
2022-05-26 16:56:00,300.195,300.29,300.14,300.28,121621
2022-05-26 16:57:00,300.2763,300.35,300.1411,300.22,70959
2022-05-26 16:58:00,300.2299,300.25,300.17,300.23,44350
2022-05-26 16:59:00,300.23,300.35,300.22,300.317,67704
2022-05-26 17:00:00,300.31,300.35,300.2,300.325,57773
2022-05-26 17:01:00,300.33,300.47,300.32,300.385,185067
2022-05-26 17:02:00,300.3925,300.6,300.33,300.6,140694
2022-05-26 17:03:00,300.6,300.67,300.47,300.565,91932
2022-05-26 17:04:00,300.56,300.645,300.52,300.5782,47830
2022-05-26 17:05:00,300.561,300.65,300.511,300.6108,50040
2022-05-26 17:06:00,300.62,300.72,300.55,300.66,78778
2022-05-26 17:07:00,300.6506,300.67,300.55,300.55,44505
2022-05-26 17:08:00,300.55,300.6,300.45,300.54,67312
2022-05-26 17:09:00,300.56,300.78,300.55,300.75,103854
2022-05-26 17:10:00,300.78,300.92,300.5904,300.67,174296
2022-05-26 17:11:00,300.6672,300.6699,300.42,300.46,110133
2022-05-26 17:12:00,300.49,300.49,300.12,300.19,166439
2022-05-26 17:13:00,300.2,300.37,300.11,300.34,110571
2022-05-26 17:14:00,300.36,300.48,300.35,300.43,54628
2022-05-26 17:15:00,300.43,300.44,300.22,300.2204,56296
2022-05-26 17:16:00,300.23,300.23,300.05,300.07,106556
2022-05-26 17:17:00,300.07,300.17,300.05,300.11,71001
2022-05-26 17:18:00,300.11,300.215,300.06,300.17,71627
2022-05-26 17:19:00,300.17,300.31,300.17,300.22,50277
2022-05-26 17:20:00,300.2199,300.34,300.13,300.335,60934
2022-05-26 17:21:00,300.3079,300.31,300.11,300.1879,57930
2022-05-26 17:22:00,300.206,300.2094,299.82,299.84,98666
2022-05-26 17:23:00,299.86,299.9,299.61,299.67,128761
2022-05-26 17:24:00,299.675,299.82,299.64,299.69,55906
2022-05-26 17:25:00,299.68,299.75,299.55,299.75,73318
2022-05-26 17:26:00,299.76,300.0,299.76,299.8806,79534
2022-05-26 17:27:00,299.89,299.89,299.69,299.7525,42351
2022-05-26 17:28:00,299.74,299.76,299.62,299.65,39289
2022-05-26 17:29:00,299.65,299.6799,299.48,299.65,91608
2022-05-26 17:30:00,299.69,299.7589,299.615,299.66,30397
2022-05-26 17:31:00,299.66,299.89,299.654,299.82,60646
2022-05-26 17:32:00,299.81,299.91,299.79,299.82,49800
2022-05-26 17:33:00,299.84,300.0,299.84,300.0,49153
2022-05-26 17:34:00,299.995,300.04,299.925,299.925,57639
2022-05-26 17:35:00,299.92,299.92,299.715,299.79,148834
2022-05-26 17:36:00,299.8,299.82,299.67,299.6981,53776
2022-05-26 17:37:00,299.7083,299.83,299.7,299.81,29783
2022-05-26 17:38:00,299.81,299.89,299.75,299.79,39312
2022-05-26 17:39:00,299.8,299.86,299.731,299.86,22877
2022-05-26 17:40:00,299.86,300.02,299.85,299.97,44404
2022-05-26 17:41:00,299.98,300.04,299.73,299.8288,84166
2022-05-26 17:42:00,299.816,299.84,299.69,299.81,74302
2022-05-26 17:43:00,299.85,299.9,299.76,299.84,16527
2022-05-26 17:44:00,299.84,300.06,299.83,299.99,37275
2022-05-26 17:45:00,300.005,300.155,299.95,300.1399,88636
2022-05-26 17:46:00,300.14,300.2786,300.12,300.14,69655
2022-05-26 17:47:00,300.15,300.165,299.93,300.085,60605
2022-05-26 17:48:00,300.08,300.27,300.055,300.17,48233
2022-05-26 17:49:00,300.15,300.22,299.96,300.14,69506
2022-05-26 17:50:00,300.105,300.1399,299.97,300.07,45177
2022-05-26 17:51:00,300.06,300.1,299.99,300.0901,49384
2022-05-26 17:52:00,300.11,300.24,300.075,300.1167,35358
2022-05-26 17:53:00,300.09,300.19,300.0213,300.05,35744
2022-05-26 17:54:00,300.046,300.1779,300.03,300.1,33203
2022-05-26 17:55:00,300.1,300.14,299.8,299.9101,88001
2022-05-26 17:56:00,299.9011,300.06,299.62,300.0494,115973
2022-05-26 17:57:00,300.05,300.18,299.98,300.17,105931
2022-05-26 17:58:00,300.18,300.3979,300.18,300.3802,130349
2022-05-26 17:59:00,300.3434,300.47,300.31,300.34,76141
2022-05-26 18:00:00,300.34,300.4,300.22,300.2998,81453
2022-05-26 18:01:00,300.304,300.304,300.07,300.23,89674
2022-05-26 18:02:00,300.23,300.29,300.13,300.18,61003
2022-05-26 18:03:00,300.18,300.2,300.0699,300.07,64402
2022-05-26 18:04:00,300.08,300.13,299.92,300.12,127037
2022-05-26 18:05:00,300.12,300.2175,299.97,299.975,64046
2022-05-26 18:06:00,299.97,300.02,299.82,299.97,42814
2022-05-26 18:07:00,299.99,300.07,299.82,299.885,45954
2022-05-26 18:08:00,299.87,300.1,299.7501,300.07,131954
2022-05-26 18:09:00,300.1,300.19,300.02,300.14,68331
2022-05-26 18:10:00,300.15,300.27,299.97,300.035,90582
2022-05-26 18:11:00,300.02,300.08,299.82,300.08,82886
2022-05-26 18:12:00,300.07,300.19,300.07,300.09,45935
2022-05-26 18:13:00,300.09,300.29,300.09,300.26,46336
2022-05-26 18:14:00,300.2601,300.36,300.19,300.2299,67193
2022-05-26 18:15:00,300.225,300.395,300.1601,300.3301,62516
2022-05-26 18:16:00,300.36,300.43,300.13,300.27,53461
2022-05-26 18:17:00,300.28,300.4,300.25,300.35,48853
2022-05-26 18:18:00,300.36,300.44,300.31,300.31,32482
2022-05-26 18:19:00,300.3099,300.32,300.16,300.22,49931
2022-05-26 18:20:00,300.24,300.39,300.2,300.39,28962
2022-05-26 18:21:00,300.4,300.57,300.34,300.49,83549
2022-05-26 18:22:00,300.51,300.6,300.49,300.54,57198
2022-05-26 18:23:00,300.54,300.56,300.4,300.49,41393
2022-05-26 18:24:00,300.5199,300.64,300.48,300.64,55536
2022-05-26 18:25:00,300.62,300.66,300.44,300.48,71285
2022-05-26 18:26:00,300.45,300.5081,300.17,300.29,96246
2022-05-26 18:27:00,300.2701,300.4,300.18,300.3,115967
2022-05-26 18:28:00,300.3,300.49,300.29,300.48,101089
2022-05-26 18:29:00,300.48,300.514,300.17,300.25,69053
2022-05-26 18:30:00,300.27,300.39,300.1,300.1,52105
2022-05-26 18:31:00,300.12,300.2499,300.115,300.185,77487
2022-05-26 18:32:00,300.18,300.2433,300.1,300.17,53547
2022-05-26 18:33:00,300.15,300.15,300.0,300.055,66660
2022-05-26 18:34:00,300.055,300.1423,300.0,300.09,70059
2022-05-26 18:35:00,300.12,300.16,299.89,299.9,119721
2022-05-26 18:36:00,299.89,299.91,299.63,299.64,127209
2022-05-26 18:37:00,299.65,300.0,299.595,299.9068,123531
2022-05-26 18:38:00,299.93,300.03,299.85,299.96,108706
2022-05-26 18:39:00,299.99,300.0296,299.905,299.94,35637
2022-05-26 18:40:00,299.92,299.92,299.68,299.7994,98346
2022-05-26 18:41:00,299.795,299.99,299.665,299.98,142270
2022-05-26 18:42:00,299.9264,300.06,299.9264,300.01,74535
2022-05-26 18:43:00,300.02,300.04,299.8906,300.0,36304
2022-05-26 18:44:00,300.03,300.05,299.955,300.03,32981
2022-05-26 18:45:00,300.04,300.1264,299.9,299.915,68522
2022-05-26 18:46:00,299.91,299.92,299.74,299.91,88107
2022-05-26 18:47:00,299.91,299.97,299.82,299.845,53428
2022-05-26 18:48:00,299.83,299.96,299.83,299.855,108354
2022-05-26 18:49:00,299.84,299.96,299.79,299.88,67173
2022-05-26 18:50:00,299.87,300.085,299.85,299.88,109609
2022-05-26 18:51:00,299.89,299.98,299.86,299.94,47763
2022-05-26 18:52:00,299.92,299.93,299.75,299.85,49815
2022-05-26 18:53:00,299.84,299.94,299.79,299.94,54552
2022-05-26 18:54:00,299.95,300.07,299.845,299.89,52343
2022-05-26 18:55:00,299.89,299.93,299.83,299.8449,37636
2022-05-26 18:56:00,299.85,300.09,299.85,300.04,32556
2022-05-26 18:57:00,300.04,300.16,300.0,300.1384,55000
2022-05-26 18:58:00,300.132,300.198,299.985,300.14,66669
2022-05-26 18:59:00,300.13,300.15,300.025,300.04,38945
2022-05-26 19:00:00,300.03,300.1,299.85,300.038,47919
2022-05-26 19:01:00,300.0348,300.0499,299.56,299.57,73136
2022-05-26 19:02:00,299.5799,299.65,299.41,299.55,87155
2022-05-26 19:03:00,299.54,299.58,299.21,299.32,212090
2022-05-26 19:04:00,299.285,299.43,299.075,299.35,256231
2022-05-26 19:05:00,299.36,299.69,299.27,299.66,90964
2022-05-26 19:06:00,299.645,299.74,299.5,299.67,98064
2022-05-26 19:07:00,299.66,299.916,299.54,299.87,71339
2022-05-26 19:08:00,299.89,299.91,299.7606,299.84,77690
2022-05-26 19:09:00,299.8,299.8179,299.7,299.73,103414
2022-05-26 19:10:00,299.75,299.78,299.48,299.63,56153
2022-05-26 19:11:00,299.63,299.65,299.44,299.54,73036
2022-05-26 19:12:00,299.53,299.59,299.4139,299.4139,60449
2022-05-26 19:13:00,299.42,299.56,299.33,299.42,80888
2022-05-26 19:14:00,299.4299,299.49,299.29,299.45,88370
2022-05-26 19:15:00,299.46,299.61,299.2318,299.29,59875
2022-05-26 19:16:00,299.28,299.28,298.8,298.81,188814
2022-05-26 19:17:00,298.83,298.919,298.4663,298.48,241972
2022-05-26 19:18:00,298.45,298.75,298.42,298.655,214584
2022-05-26 19:19:00,298.655,298.93,298.6389,298.85,129821
2022-05-26 19:20:00,298.86,298.98,298.45,298.45,141014
2022-05-26 19:21:00,298.45,298.65,298.42,298.53,93884
2022-05-26 19:22:00,298.53,298.53,298.27,298.41,163910
2022-05-26 19:23:00,298.41,298.66,298.365,298.57,140408
2022-05-26 19:24:00,298.56,298.83,298.48,298.75,102543
2022-05-26 19:25:00,298.75,298.77,298.52,298.52,140700
2022-05-26 19:26:00,298.54,298.671,298.51,298.55,67397
2022-05-26 19:27:00,298.57,298.6519,298.45,298.56,116444
2022-05-26 19:28:00,298.5685,298.99,298.5685,298.965,144418
2022-05-26 19:29:00,298.965,299.1096,298.81,298.81,176603
2022-05-26 19:30:00,298.8,299.09,298.75,298.85,99106
2022-05-26 19:31:00,298.84,299.08,298.71,299.0,143106
2022-05-26 19:32:00,299.02,299.1,298.84,298.94,118994
2022-05-26 19:33:00,298.94,299.07,298.76,299.02,67649
2022-05-26 19:34:00,299.0469,299.25,299.02,299.1149,197207
2022-05-26 19:35:00,299.11,299.16,298.89,298.97,83413
2022-05-26 19:36:00,298.967,299.03,298.88,299.0099,103598
2022-05-26 19:37:00,299.0,299.17,298.99,299.08,114408
2022-05-26 19:38:00,299.11,299.43,299.1,299.23,122951
2022-05-26 19:39:00,299.21,299.4,299.1,299.38,230987
2022-05-26 19:40:00,299.38,299.59,299.3,299.46,109592
2022-05-26 19:41:00,299.46,299.68,299.45,299.67,203677
2022-05-26 19:42:00,299.66,299.68,299.5599,299.64,131087
2022-05-26 19:43:00,299.62,299.91,299.62,299.91,172547
2022-05-26 19:44:00,299.92,299.97,299.79,299.965,174895
2022-05-26 19:45:00,299.96,300.15,299.76,299.89,222724
2022-05-26 19:46:00,299.89,300.15,299.8066,300.08,137935
2022-05-26 19:47:00,300.09,300.15,299.85,299.96,195376
2022-05-26 19:48:00,299.96,300.29,299.915,300.2701,164182
2022-05-26 19:49:00,300.28,300.45,300.26,300.43,231539
2022-05-26 19:50:00,300.43,300.73,299.99,300.1501,640710
2022-05-26 19:51:00,300.15,300.15,299.775,299.79,317599
2022-05-26 19:52:00,299.8,300.12,299.6012,299.9012,260755
2022-05-26 19:53:00,299.9021,300.05,299.84,299.88,226492
2022-05-26 19:54:00,299.89,300.13,299.58,299.67,428091
2022-05-26 19:55:00,299.67,299.78,299.44,299.44,335915
2022-05-26 19:56:00,299.445,299.65,299.39,299.51,304121
2022-05-26 19:57:00,299.5,299.509,299.18,299.41,328616
2022-05-26 19:58:00,299.41,299.54,299.27,299.44,466018
2022-05-26 19:59:00,299.44,299.58,299.21,299.31,951858
2022-05-27 13:30:00,302.53,303.0928,302.42,303.0928,933539
2022-05-27 13:31:00,303.1,303.82,303.0901,303.67,357660
2022-05-27 13:32:00,303.63,304.06,303.54,304.0001,295382
2022-05-27 13:33:00,304.03,304.04,303.79,303.8895,306208
2022-05-27 13:34:00,303.86,304.0,303.45,303.49,292077
2022-05-27 13:35:00,303.5,303.98,303.46,303.83,355653
2022-05-27 13:36:00,303.84,304.57,303.8,304.31,347917
2022-05-27 13:37:00,304.29,304.67,304.2266,304.42,281681
2022-05-27 13:38:00,304.39,304.76,304.38,304.685,247596
2022-05-27 13:39:00,304.6873,304.78,304.355,304.52,252850
2022-05-27 13:40:00,304.55,305.11,304.4065,304.84,436498
2022-05-27 13:41:00,304.8316,304.965,304.41,304.42,221577
2022-05-27 13:42:00,304.44,304.56,304.03,304.15,337624
2022-05-27 13:43:00,304.18,304.42,303.98,304.22,215403
2022-05-27 13:44:00,304.23,304.23,303.62,303.67,261150
2022-05-27 13:45:00,303.665,304.17,303.55,303.91,188145
2022-05-27 13:46:00,303.89,304.18,303.8,303.95,231093
2022-05-27 13:47:00,303.97,304.54,303.97,304.35,267570
2022-05-27 13:48:00,304.4,304.89,304.4,304.8,230197
2022-05-27 13:49:00,304.81,305.02,304.63,304.72,233540
2022-05-27 13:50:00,304.75,304.96,304.3201,304.7396,205877
2022-05-27 13:51:00,304.75,305.14,304.55,305.0001,220767
2022-05-27 13:52:00,305.0,305.03,304.506,304.56,209139
2022-05-27 13:53:00,304.55,304.8597,304.392,304.84,197957
2022-05-27 13:54:00,304.844,305.16,304.72,304.82,174568
2022-05-27 13:55:00,304.83,305.325,304.7,305.23,248690
2022-05-27 13:56:00,305.29,305.5499,305.12,305.44,265321
2022-05-27 13:57:00,305.478,305.52,305.24,305.33,176337
2022-05-27 13:58:00,305.32,305.55,305.19,305.27,195937
2022-05-27 13:59:00,305.27,305.39,305.18,305.275,141717
2022-05-27 14:00:00,305.26,305.415,304.85,305.11,200547
2022-05-27 14:01:00,305.121,305.47,304.8867,305.34,186386
2022-05-27 14:02:00,305.38,305.69,305.34,305.62,338689
2022-05-27 14:03:00,305.615,305.91,305.6,305.85,343194
2022-05-27 14:04:00,305.85,305.9,305.45,305.56,158478
2022-05-27 14:05:00,305.59,305.7,305.48,305.6674,126048
2022-05-27 14:06:00,305.68,305.85,305.65,305.85,127256
2022-05-27 14:07:00,305.84,305.8499,305.28,305.4099,150006
2022-05-27 14:08:00,305.41,305.55,305.15,305.55,173473
2022-05-27 14:09:00,305.57,305.75,305.54,305.7,135771
2022-05-27 14:10:00,305.67,306.07,305.58,305.94,342223
2022-05-27 14:11:00,305.95,306.35,305.89,306.19,278357
2022-05-27 14:12:00,306.19,306.215,305.85,305.98,235014
2022-05-27 14:13:00,305.9999,306.0,305.85,305.95,124205
2022-05-27 14:14:00,305.94,306.25,305.88,306.1,168532
2022-05-27 14:15:00,306.12,306.29,306.0801,306.28,179949
2022-05-27 14:16:00,306.28,306.54,306.15,306.1737,263904
2022-05-27 14:17:00,306.18,306.4,306.1,306.3,191105
2022-05-27 14:18:00,306.28,306.3068,306.02,306.25,176321
2022-05-27 14:19:00,306.2499,306.25,306.045,306.21,89378
2022-05-27 14:20:00,306.2099,306.42,306.191,306.34,109842
2022-05-27 14:21:00,306.32,306.53,306.27,306.51,172626
2022-05-27 14:22:00,306.5184,306.7,306.3195,306.615,209072
2022-05-27 14:23:00,306.66,306.7633,306.57,306.7195,135518
2022-05-27 14:24:00,306.7299,306.74,306.42,306.5299,110719
2022-05-27 14:25:00,306.53,306.65,306.34,306.5497,190177
2022-05-27 14:26:00,306.55,306.58,306.39,306.47,141434
2022-05-27 14:27:00,306.53,306.62,306.4648,306.48,96464
2022-05-27 14:28:00,306.495,306.55,306.36,306.4599,106092
2022-05-27 14:29:00,306.455,306.475,306.24,306.3495,141899
2022-05-27 14:30:00,306.37,306.56,306.25,306.55,212838
2022-05-27 14:31:00,306.565,306.57,306.33,306.4904,80485
2022-05-27 14:32:00,306.5,306.81,306.5,306.7,191286
2022-05-27 14:33:00,306.69,306.74,306.4994,306.68,153504
2022-05-27 14:34:00,306.68,306.7201,306.55,306.7,158521
2022-05-27 14:35:00,306.7,306.89,306.69,306.845,162526
2022-05-27 14:36:00,306.84,307.0,306.815,306.9713,264039
2022-05-27 14:37:00,306.98,307.0418,306.825,306.995,231786
2022-05-27 14:38:00,307.0,307.03,306.84,306.89,122070
2022-05-27 14:39:00,306.91,306.91,306.64,306.76,134261
2022-05-27 14:40:00,306.75,306.76,306.48,306.5079,169099
2022-05-27 14:41:00,306.51,306.6399,306.41,306.49,118813
2022-05-27 14:42:00,306.495,306.5885,306.4,306.48,126697
2022-05-27 14:43:00,306.485,306.5,306.22,306.445,152575
2022-05-27 14:44:00,306.45,306.5,306.19,306.3399,181426
2022-05-27 14:45:00,306.33,306.37,306.09,306.14,136720
2022-05-27 14:46:00,306.14,306.18,305.81,305.91,202194
2022-05-27 14:47:00,305.92,306.03,305.85,306.02,112323
2022-05-27 14:48:00,306.03,306.33,306.03,306.28,155484
2022-05-27 14:49:00,306.31,306.33,306.23,306.33,57099
